names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group
KIF1B,19.250284,0.1695929,1.4039139413560653e-82,1.2602205598482508e-81,0.40472358496053984
ZMAT1,19.248281,0.16454558,1.4592346358938415e-82,1.309525050005922e-81,0.36887010141358517
HSCB,19.24742,1.2765194,1.4837090862369662e-82,1.3311287895004653e-81,0.08735529658141203
HSPA5,19.247135,1.0698125,1.491889125720781e-82,1.3381060651116373e-81,0.10387620949758586
CD302,19.245945,2.1471896,1.526552531377343e-82,1.3688266338604725e-81,0.07259894126543988
RB1CC1,19.237175,0.08364178,1.807961159067508e-82,1.6207219850344908e-81,0.3205871516937814
SERINC2,19.235373,0.6598434,1.8719449834889284e-82,1.6776264839882962e-81,0.11304803087006263
PPP1R13L,19.229584,1.0085227,2.09303092922924e-82,1.8752563133871473e-81,0.0979038606969033
AC117383.1,19.226624,3.0501623,2.215934300795918e-82,1.9845479397208552e-81,0.06746039440770976
COL23A1,19.226618,1.5515702,2.2162100230348545e-82,1.9845479397208552e-81,0.08502840743828896
SCAMP2,19.226183,1.0693992,2.234804343980955e-82,2.0006590304002056e-81,0.09520854743945241
MBOAT7,19.226162,1.6674412,2.2357670197234473e-82,2.0009813510214919e-81,0.08035523840918346
RUNX2,19.214266,0.98719037,2.8118056867622805e-82,2.515172306660958e-81,0.0997459812685424
SLC37A3,19.211098,0.4947626,2.9888226472814385e-82,2.672794699174061e-81,0.1282697640146594
AC005726.1,19.210642,1.2657104,3.01510216953243e-82,2.695569532502822e-81,0.08902290046731691
STXBP1,19.20666,0.9282871,3.255574306550545e-82,2.909773600934167e-81,0.10298423532605534
ST5,19.20472,0.25383696,3.379426369253751e-82,3.019657512505424e-81,0.2044947741947994
LAD1,19.200226,2.2286067,3.68488282304759e-82,3.2917096921300023e-81,0.07389812103701693
TRIM25,19.197186,1.4719385,3.9069124909880626e-82,3.4891103375677147e-81,0.0836904461809932
ADPGK,19.192564,0.81600726,4.27036376893729e-82,3.8126689589619193e-81,0.10372108355471098
PEX1,19.168962,0.4613136,6.723564289167001e-82,6.001323351008094e-81,0.1265245971573171
CAST,19.168776,0.110014446,6.747795069264566e-82,6.021332638534282e-81,0.33472300323825405
FGD5,19.16031,1.0272998,7.939827740158099e-82,7.083128433213582e-81,0.10015318686858894
KPNB1,19.156511,0.23463137,8.540858104613513e-82,7.617261684275774e-81,0.16352213453297396
NAA15,19.155888,0.1037667,8.643814361141455e-82,7.707014286985523e-81,0.22559190242578192
RPL14,19.155706,1.1423502,8.674140743948445e-82,7.731977698310447e-81,0.09505342149657753
TMEM205,19.144032,1.5417371,1.0853604358155524e-81,9.67211699163167e-81,0.08518353338116383
FBXO31,19.142525,1.0110501,1.1172261920766371e-81,9.953415208401573e-81,0.0957320974966551
DDHD2,19.140564,0.3794008,1.1600650284107986e-81,1.0332295923645964e-80,0.13835295030152606
FBXW5,19.139914,1.535852,1.1746288575786245e-81,1.0459205306259225e-80,0.08751042252428691
CRBN,19.139257,0.38267058,1.1895239650980182e-81,1.0588995639977103e-80,0.13079056058637606
AGFG1,19.139076,0.059311446,1.193685616029633e-81,1.0623194102023033e-80,0.25103255705726085
YES1,19.135122,0.13305996,1.28774433631422e-81,1.1454128835514965e-80,0.19838669019410132
PIK3C3,19.134705,0.04112518,1.2981440070208318e-81,1.1543538727669977e-80,0.22295476139690912
PPM1G,19.132343,0.76415694,1.3582917822487e-81,1.207515939432017e-80,0.11205910298423533
KIF5B,19.132147,0.13518882,1.3634372381759634e-81,1.2117657938007143e-80,0.20802388939520272
AC005562.1,19.130243,0.3913341,1.4141327408160443e-81,1.256485510464435e-80,0.14056349498749296
ARHGEF40,19.120527,1.2478638,1.7037408354730542e-81,1.5134031755229346e-80,0.08853813189583293
ARMCX5-GPRASP2,19.11856,0.40095302,1.7692165552946774e-81,1.5711437951859981e-80,0.13397064241531093
NFRKB,19.117023,1.0516554,1.822137867576645e-81,1.6177076405084202e-80,0.0958290512109519
YAF2,19.115213,0.10473759,1.886451722537553e-81,1.6743582730589925e-80,0.24286905431347075
RCC2,19.109056,1.4955136,2.1227529983822324e-81,1.8835887375276227e-80,0.08322506835236858
SPDYE21P,19.106987,1.9873756,2.2085632100159797e-81,1.9592073958154045e-80,0.07446045257993834
VPS51,19.104462,0.8199441,2.318053900252391e-81,2.055786904486656e-80,0.10765740435516084
WDR37,19.103582,0.1290347,2.357438559206782e-81,2.0901572742296925e-80,0.21062224893835682
METTL8,19.103437,0.5794011,2.363948951106344e-81,2.0953700206229324e-80,0.12245254115685172
ZNF117,19.096893,0.6332971,2.6796377484413947e-81,2.3745580944555128e-80,0.12278218378546082
BTBD10,19.095638,0.24066165,2.7448026008612096e-81,2.4316548975185594e-80,0.17467181167710535
GLB1,19.09522,0.30283293,2.766893566192869e-81,2.4505717250431587e-80,0.1496771441313917
POR,19.090508,0.19015223,3.0281362014843615e-81,2.6812329182423132e-80,0.17538926916290162
TLN2,19.086843,0.1767674,3.248173432235682e-81,2.8752959382552274e-80,0.3650307343274321
NLN,19.084982,0.92524034,3.365979634351178e-81,2.978784322467924e-80,0.09803959589691881
CDC16,19.083689,0.31786978,3.450231961476852e-81,3.05253136287976e-80,0.1451784917880204
AC243964.3,19.082718,1.0850985,3.514998795083704e-81,3.1090042619062145e-80,0.09206724709623626
CDH16,19.078562,0.46517283,3.805908400241289e-81,3.3654163121601003e-80,0.1787632584204301
ZNF236,19.072075,0.21430156,4.308601365408108e-81,3.808913731017327e-80,0.18964146516453045
NELFA,19.069935,0.5435635,4.488635216360189e-81,3.967012076764007e-80,0.1264276434430203
RPS18,19.065027,0.9486349,4.930244528011152e-81,4.356142610646149e-80,0.10436097806906983
METTL25,19.06425,0.13377821,5.003964020293429e-81,4.420101658149056e-80,0.1954780787651975
SNX3,19.064018,0.42376313,5.026313242023992e-81,4.438662364046931e-80,0.13197339590079696
KLHL7,19.051538,0.5171852,6.3799168252065885e-81,5.632511519919159e-80,0.11985418161369762
BLOC1S5,19.048004,0.5207185,6.82558364807325e-81,6.024366811553009e-80,0.12157995772818056
SIPA1L2,19.040928,0.96098274,7.812978491919742e-81,6.89402439132881e-80,0.10884023966958174
DMPK,19.038622,1.5929736,8.164727672960173e-81,7.20248718525424e-80,0.08153807372360435
DTX4,19.032814,3.383436,9.12213965889111e-81,8.044927629052335e-80,0.0660254794361172
CHMP4B,19.029129,0.87749517,9.786425728140046e-81,8.628477957439248e-80,0.09910608675418356
FAM204A,19.027794,0.33779678,1.0038973860994992e-80,8.848794480501133e-80,0.13282658858660876
ZNF444,19.024364,1.3437644,1.0718006492638776e-80,9.444816549404935e-80,0.08820848926722383
KRIT1,19.023016,0.053053092,1.0997158178205997e-80,9.688236671508409e-80,0.23854491865583372
MIER1,19.014265,0.085751705,1.2994535079241667e-80,1.1444841983319371e-79,0.22549494871148515
FAM227B,19.013765,0.15171248,1.3119076136301182e-80,1.1551466561382775e-79,0.20573578173779838
ASMTL,19.013401,1.0613279,1.3210430914563341e-80,1.1628821529352099e-79,0.09334703612495394
ODF2,19.010485,1.0046619,1.3965782870652758e-80,1.2290481167165495e-79,0.10102577029726009
C15orf40,19.009718,1.266312,1.417138274292659e-80,1.2468113211344317e-79,0.08452424812394563
CSAD,19.009111,0.19458555,1.4336153709200741e-80,1.2609739013517919e-79,0.23228170871226075
CSNK2A2,19.003487,0.74854445,1.5958069488186189e-80,1.403262021413491e-79,0.10350778538325803
ARL6IP4,19.003353,1.0388939,1.5998969080424161e-80,1.406486018920847e-79,0.09627503829671714
SAP130,19.001133,0.49569294,1.6690119995243913e-80,1.4668574492379007e-79,0.12720327315739466
DDX3Y,18.999739,26.36635,1.7139397307282677e-80,1.5059448218867796e-79,0.061255356692714896
NRDC,18.996754,0.10172618,1.8142563389839648e-80,1.5936658063392478e-79,0.3420527040390917
ADGRG5,18.996378,4.4527235,1.8273081349111458e-80,1.6047061441838054e-79,0.06336894766438503
TCF3,18.989836,1.4365033,2.069726050973958e-80,1.8171122103791462e-79,0.08347714800954024
MRTFA,18.979042,0.13323613,2.541890159825634e-80,2.231057913477408e-79,0.36439083981307324
ITGB5,18.973412,0.15142156,2.8293782927885355e-80,2.4820786481836334e-79,0.21882453316786565
OS9,18.971617,0.89366776,2.927603452729869e-80,2.5675685431706968e-79,0.10695933761222393
UBP1,18.96837,0.34197524,3.114087740225109e-80,2.7303979225359e-79,0.14492641213084873
ING4,18.968037,1.3094671,3.1339449706052075e-80,2.747083125764924e-79,0.08409765178103973
TENT4A,18.967834,0.48916516,3.145986917866179e-80,2.7569107843976935e-79,0.12716449167167596
ZC3H13,18.967075,0.14819026,3.191779410468409e-80,2.7963019405064125e-79,0.3026507145488744
EEFSEC,18.965351,0.30313066,3.29821262105036e-80,2.8887853302388854e-79,0.1425413507591476
HECTD2,18.963848,0.20007432,3.3938191132128834e-80,2.9717397108417874e-79,0.19208469876480969
HNRNPUL1,18.96007,0.6180893,3.646636862055324e-80,3.1922734080591876e-79,0.11434721064163968
TNPO3,18.957495,0.08378422,3.8295191093183326e-80,3.3514853058989434e-79,0.22262511876830002
ZNF445,18.956068,0.7101128,3.9348110578369e-80,3.442726386414135e-79,0.11066296949836148
STK19,18.955126,1.9932605,4.005909748178513e-80,3.5040102022792235e-79,0.07548816195148436
PXN,18.952295,0.5025141,4.227332350109774e-80,3.69671697005649e-79,0.13164375327218786
DCUN1D2,18.944044,0.62793607,4.944836278851389e-80,4.323021163848908e-79,0.11442477361307711
ANKRD46,18.940863,0.6973462,5.253009208438682e-80,4.591232370544828e-79,0.10525295224060034
